QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1811,Find Interview Candidates,find-interview-candidates,Medium,61.50998622589532,True,database,database
1812,Determine Color of a Chessboard Square,determine-color-of-a-chessboard-square,Easy,78.13403388829101,False,"math,string",algorithms
1813,Sentence Similarity III,sentence-similarity-iii,Medium,33.402026811701965,False,"array,two-pointers,string",algorithms
1814,Count Nice Pairs in an Array,count-nice-pairs-in-an-array,Medium,49.24996528725396,False,"array,hash-table,math,counting",algorithms
1815,Maximum Number of Groups Getting Fresh Donuts,maximum-number-of-groups-getting-fresh-donuts,Hard,40.14152460598263,False,"array,dynamic-programming,bit-manipulation,memoization,bitmask",algorithms
1816,Truncate Sentence,truncate-sentence,Easy,84.39675240530715,False,"array,string",algorithms
1817,Finding the Users Active Minutes,finding-the-users-active-minutes,Medium,80.38258633035701,False,"array,hash-table",algorithms
1818,Minimum Absolute Sum Difference,minimum-absolute-sum-difference,Medium,30.57606901053332,False,"array,binary-search,sorting,ordered-set",algorithms
1819,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,Hard,40.2874666416967,False,"array,math,counting,number-theory",algorithms
1820,Maximum Number of Accepted Invitations,maximum-number-of-accepted-invitations,Medium,49.09636045640043,True,"array,backtracking,matrix",algorithms
1821,Find Customers With Positive Revenue this Year,find-customers-with-positive-revenue-this-year,Easy,88.14038940744182,True,database,database
1822,Sign of the Product of an Array,sign-of-the-product-of-an-array,Easy,65.28227561280093,False,"array,math",algorithms
1823,Find the Winner of the Circular Game,find-the-winner-of-the-circular-game,Medium,78.19820171246904,False,"array,math,recursion,queue,simulation",algorithms
1824,Minimum Sideway Jumps,minimum-sideway-jumps,Medium,49.90199560624597,False,"array,dynamic-programming,greedy",algorithms
1825,Finding MK Average,finding-mk-average,Hard,36.3880574103922,False,"design,queue,heap-priority-queue,data-stream,ordered-set",algorithms
1826,Faulty Sensor,faulty-sensor,Easy,49.856115107913666,True,"array,two-pointers",algorithms
1827,Minimum Operations to Make the Array Increasing,minimum-operations-to-make-the-array-increasing,Easy,79.05073799891754,False,"array,greedy",algorithms
1828,Queries on Number of Points Inside a Circle,queries-on-number-of-points-inside-a-circle,Medium,86.23462912728098,False,"array,math,geometry",algorithms
1829,Maximum XOR for Each Query,maximum-xor-for-each-query,Medium,77.11454252131827,False,"array,bit-manipulation,prefix-sum",algorithms
1830,Minimum Number of Operations to Make String Sorted,minimum-number-of-operations-to-make-string-sorted,Hard,49.62039045553146,False,"math,string,combinatorics",algorithms
1831,Maximum Transaction Each Day,maximum-transaction-each-day,Medium,81.29035413813344,True,database,database
1832,Check if the Sentence Is Pangram,check-if-the-sentence-is-pangram,Easy,83.06022944025155,False,"hash-table,string",algorithms
1833,Maximum Ice Cream Bars,maximum-ice-cream-bars,Medium,73.77203495509309,False,"array,greedy,sorting",algorithms
1834,Single-Threaded CPU,single-threaded-cpu,Medium,45.564394043654175,False,"array,sorting,heap-priority-queue",algorithms
1835,Find XOR Sum of All Pairs Bitwise AND,find-xor-sum-of-all-pairs-bitwise-and,Hard,61.10812445400175,False,"array,math,bit-manipulation",algorithms
1836,Remove Duplicates From an Unsorted Linked List,remove-duplicates-from-an-unsorted-linked-list,Medium,71.56429635937833,True,"hash-table,linked-list",algorithms
1837,Sum of Digits in Base K,sum-of-digits-in-base-k,Easy,77.14073776445318,False,math,algorithms
1838,Frequency of the Most Frequent Element,frequency-of-the-most-frequent-element,Medium,45.748482903489325,False,"array,binary-search,greedy,sliding-window,sorting,prefix-sum",algorithms
1839,Longest Substring Of All Vowels in Order,longest-substring-of-all-vowels-in-order,Medium,49.12063707217892,False,"string,sliding-window",algorithms
1840,Maximum Building Height,maximum-building-height,Hard,36.030868703723016,False,"array,math",algorithms
1841,League Statistics,league-statistics,Medium,53.14539935969398,True,database,database
1842,Next Palindrome Using Same Digits,next-palindrome-using-same-digits,Hard,53.167689566422496,True,"two-pointers,string",algorithms
1843,Suspicious Bank Accounts,suspicious-bank-accounts,Medium,44.63950390846762,True,database,database
1844,Replace All Digits with Characters,replace-all-digits-with-characters,Easy,80.83777234758249,False,string,algorithms
1845,Seat Reservation Manager,seat-reservation-manager,Medium,69.0692374691277,False,"design,heap-priority-queue",algorithms
1846,Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,Medium,66.03709421822609,False,"array,greedy,sorting",algorithms
1847,Closest Room,closest-room,Hard,37.27914419746591,False,"array,binary-search,sorting",algorithms
1848,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,Easy,55.04436498477023,False,array,algorithms
1849,Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,Medium,34.85080615743781,False,"string,backtracking",algorithms
1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,minimum-adjacent-swaps-to-reach-the-kth-smallest-number,Medium,70.99279172615523,False,"two-pointers,string,greedy",algorithms
1851,Minimum Interval to Include Each Query,minimum-interval-to-include-each-query,Hard,49.29491109748621,False,"array,binary-search,line-sweep,sorting,heap-priority-queue",algorithms
1852,Distinct Numbers in Each Subarray,distinct-numbers-in-each-subarray,Medium,70.9751274846498,True,"array,hash-table,sliding-window",algorithms
1853,Convert Date Format,convert-date-format,Easy,85.8442657638595,True,database,database
1854,Maximum Population Year,maximum-population-year,Easy,60.241915576400885,False,"array,counting,prefix-sum",algorithms
1855,Maximum Distance Between a Pair of Values,maximum-distance-between-a-pair-of-values,Medium,53.38966818770774,False,"array,two-pointers,binary-search",algorithms
1856,Maximum Subarray Min-Product,maximum-subarray-min-product,Medium,37.943340854458846,False,"array,stack,monotonic-stack,prefix-sum",algorithms
1857,Largest Color Value in a Directed Graph,largest-color-value-in-a-directed-graph,Hard,50.59007443766757,False,"hash-table,dynamic-programming,graph,topological-sort,memoization,counting",algorithms
1858,Longest Word With All Prefixes,longest-word-with-all-prefixes,Medium,68.08530716240445,True,"depth-first-search,trie",algorithms
1859,Sorting the Sentence,sorting-the-sentence,Easy,83.02346170872067,False,"string,sorting",algorithms
1860,Incremental Memory Leak,incremental-memory-leak,Medium,72.04348172334156,False,"math,simulation",algorithms
1861,Rotating the Box,rotating-the-box,Medium,67.15637614982462,False,"array,two-pointers,matrix",algorithms
1862,Sum of Floored Pairs,sum-of-floored-pairs,Hard,28.611907350663902,False,"array,math,binary-search,prefix-sum",algorithms
1863,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,Easy,81.01077320427206,False,"array,math,backtracking,bit-manipulation,combinatorics",algorithms
1864,Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,Medium,43.10827681614198,False,"string,greedy",algorithms
1865,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,Medium,50.63713914948838,False,"array,hash-table,design",algorithms
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,Hard,56.92092194065962,False,"math,dynamic-programming,combinatorics",algorithms
1867,Orders With Maximum Quantity Above Average,orders-with-maximum-quantity-above-average,Medium,71.00448095593727,True,database,database
1868,Product of Two Run-Length Encoded Arrays,product-of-two-run-length-encoded-arrays,Medium,57.93295391696848,True,"array,two-pointers",algorithms
1869,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,Easy,60.735583798807305,False,string,algorithms
1870,Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,Medium,46.719270103231835,False,"array,binary-search",algorithms
1871,Jump Game VII,jump-game-vii,Medium,24.840037899612817,False,"string,dynamic-programming,sliding-window,prefix-sum",algorithms
1872,Stone Game VIII,stone-game-viii,Hard,52.88490106364014,False,"array,math,dynamic-programming,prefix-sum,game-theory",algorithms
1873,Calculate Special Bonus,calculate-special-bonus,Easy,57.71367325865607,False,database,database
1874,Minimize Product Sum of Two Arrays,minimize-product-sum-of-two-arrays,Medium,89.52385514466373,True,"array,greedy,sorting",algorithms
1875,Group Employees of the Same Salary,group-employees-of-the-same-salary,Medium,68.22729847083254,True,database,database
1876,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,Easy,72.85109182324076,False,"hash-table,string,sliding-window,counting",algorithms
1877,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,Medium,81.57283420877414,False,"array,two-pointers,greedy,sorting",algorithms
1878,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,Medium,47.5014911524952,False,"array,math,sorting,heap-priority-queue,matrix,prefix-sum",algorithms
1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,Hard,47.00821135308818,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1880,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,Easy,73.96053726375847,False,string,algorithms
1881,Maximum Value after Insertion,maximum-value-after-insertion,Medium,37.72258010070607,False,"string,greedy",algorithms
1882,Process Tasks Using Servers,process-tasks-using-servers,Medium,39.85072269173051,False,"array,heap-priority-queue",algorithms
1883,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,Hard,37.620039338192754,False,"array,dynamic-programming",algorithms
1884,Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,Medium,72.51782596635502,False,"math,dynamic-programming",algorithms
1885,Count Pairs in Two Arrays,count-pairs-in-two-arrays,Medium,59.00717043574186,True,"array,two-pointers,binary-search,sorting",algorithms
1886,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,Easy,56.57119195087355,False,"array,matrix",algorithms
1887,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,Medium,73.28436126196017,False,"array,sorting",algorithms
1888,Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,Medium,39.725739759658865,False,"string,dynamic-programming,greedy,sliding-window",algorithms
1889,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,Hard,31.544333831949245,False,"array,binary-search,sorting,prefix-sum",algorithms
1890,The Latest Login in 2020,the-latest-login-in-2020,Easy,77.06808253509129,False,database,database
1891,Cutting Ribbons,cutting-ribbons,Medium,49.17057955180438,True,"array,binary-search",algorithms
1892,Page Recommendations II,page-recommendations-ii,Hard,42.95435798735222,True,database,database
1893,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,Easy,49.71942906639551,False,"array,hash-table,prefix-sum",algorithms
1894,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,Medium,45.0207665354384,False,"array,binary-search,simulation,prefix-sum",algorithms
1895,Largest Magic Square,largest-magic-square,Medium,52.30372464415017,False,"array,matrix,prefix-sum",algorithms
1896,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,Hard,54.07701019252548,False,"math,string,dynamic-programming,stack",algorithms
1897,Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,Easy,67.81092515398495,False,"hash-table,string,counting",algorithms
1898,Maximum Number of Removable Characters,maximum-number-of-removable-characters,Medium,43.04309915296463,False,"array,two-pointers,string,binary-search",algorithms
1899,Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,Medium,65.75179309983771,False,"array,greedy",algorithms
1900,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,Hard,50.863909920403806,False,"dynamic-programming,memoization",algorithms
1901,Find a Peak Element II,find-a-peak-element-ii,Medium,50.824988777220966,False,"array,binary-search,matrix",algorithms
1902,Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,Medium,44.98973305954826,True,"tree,binary-search-tree,binary-tree,ordered-set",algorithms
1903,Largest Odd Number in String,largest-odd-number-in-string,Easy,63.470393006976664,False,"math,string,greedy",algorithms
1904,The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,Medium,43.98113365055514,False,"math,string",algorithms
1905,Count Sub Islands,count-sub-islands,Medium,67.2451033331697,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1906,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,Medium,43.99983344437042,False,"array,hash-table",algorithms
1907,Count Salary Categories,count-salary-categories,Medium,57.773826390407635,False,database,database
1908,Game of Nim,game-of-nim,Medium,63.58584381398069,True,"array,math,dynamic-programming,bit-manipulation,brainteaser,game-theory",algorithms
1909,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,Easy,27.07349027448725,False,array,algorithms
1910,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,Medium,76.85135186523178,False,string,algorithms
1911,Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,Medium,59.394772045265555,False,"array,dynamic-programming",algorithms
1912,Design Movie Rental System,design-movie-rental-system,Hard,36.05988023952096,False,"array,hash-table,design,heap-priority-queue,ordered-set",algorithms
1913,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,Easy,82.891352255725,False,"array,sorting",algorithms
1914,Cyclically Rotating a Grid,cyclically-rotating-a-grid,Medium,49.215105666653145,False,"array,matrix,simulation",algorithms
1915,Number of Wonderful Substrings,number-of-wonderful-substrings,Medium,46.590300107181136,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1916,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,Hard,49.13811913593716,False,"math,dynamic-programming,tree,graph,topological-sort,combinatorics",algorithms
1917,Leetcodify Friends Recommendations,leetcodify-friends-recommendations,Hard,26.600355888123374,True,database,database
1918,Kth Smallest Subarray Sum,kth-smallest-subarray-sum,Medium,52.588519313304715,True,"array,binary-search,sliding-window",algorithms
1919,Leetcodify Similar Friends,leetcodify-similar-friends,Hard,41.35894876912841,True,database,database
1920,Build Array from Permutation,build-array-from-permutation,Easy,89.55415318898675,False,"array,simulation",algorithms
1921,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,Medium,51.242764893491355,False,"array,greedy,sorting",algorithms
1922,Count Good Numbers,count-good-numbers,Medium,43.55560968297984,False,"math,recursion",algorithms
1923,Longest Common Subpath,longest-common-subpath,Hard,27.687244119772014,False,"array,binary-search,rolling-hash,suffix-array,hash-function",algorithms
1924,Erect the Fence II,erect-the-fence-ii,Hard,51.622874806800624,True,"array,math,geometry",algorithms
1925,Count Square Sum Triples,count-square-sum-triples,Easy,67.63251228321349,False,"math,enumeration",algorithms
1926,Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,Medium,46.84317486847353,False,"array,breadth-first-search,matrix",algorithms
1927,Sum Game,sum-game,Medium,47.722595078299776,False,"math,greedy,game-theory",algorithms
1928,Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,Hard,37.8593089309358,False,"dynamic-programming,graph",algorithms
1929,Concatenation of Array,concatenation-of-array,Easy,89.61217419674135,False,"array,simulation",algorithms
1930,Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,Medium,66.11857865318072,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,Hard,57.71398950301302,False,dynamic-programming,algorithms
1932,Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,Hard,36.123904994129866,False,"hash-table,binary-search,tree,depth-first-search,binary-tree",algorithms
1933,Check if String Is Decomposable Into Value-Equal Substrings,check-if-string-is-decomposable-into-value-equal-substrings,Easy,50.52008090147356,True,string,algorithms
1934,Confirmation Rate,confirmation-rate,Medium,56.23178860815072,False,database,database
1935,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,Easy,72.69285312926445,False,"hash-table,string",algorithms
1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,Medium,43.11515772427582,False,"array,greedy",algorithms
1937,Maximum Number of Points with Cost,maximum-number-of-points-with-cost,Medium,35.75987654320988,False,"array,dynamic-programming",algorithms
1938,Maximum Genetic Difference Query,maximum-genetic-difference-query,Hard,41.909292216845735,False,"array,bit-manipulation,trie",algorithms
1939,Users That Actively Request Confirmation Messages,users-that-actively-request-confirmation-messages,Easy,56.44369271060672,True,database,database
1940,Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,Medium,78.69001297016861,True,"array,hash-table,counting",algorithms
1941,Check if All Characters Have Equal Number of Occurrences,check-if-all-characters-have-equal-number-of-occurrences,Easy,77.15699060125016,False,"hash-table,string,counting",algorithms
1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,Medium,41.39867411932926,False,"array,heap-priority-queue,ordered-set",algorithms
1943,Describe the Painting,describe-the-painting,Medium,49.005872483221474,False,"array,prefix-sum",algorithms
1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,Hard,68.83028356761997,False,"array,stack,monotonic-stack",algorithms
1945,Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,Easy,62.0799136611199,False,"string,simulation",algorithms
1946,Largest Number After Mutating Substring,largest-number-after-mutating-substring,Medium,35.477018861014464,False,"array,string,greedy",algorithms
1947,Maximum Compatibility Score Sum,maximum-compatibility-score-sum,Medium,61.878821864402255,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1948,Delete Duplicate Folders in System,delete-duplicate-folders-in-system,Hard,56.346582090559416,False,"array,hash-table,string,trie,hash-function",algorithms
1949,Strong Friendship,strong-friendship,Medium,54.46661739344666,True,database,database
1950,Maximum of Minimum Values in All Subarrays,maximum-of-minimum-values-in-all-subarrays,Medium,49.66478475652787,True,"array,stack,monotonic-stack",algorithms
1951,All the Pairs With the Maximum Number of Common Followers,all-the-pairs-with-the-maximum-number-of-common-followers,Medium,68.63423700570404,True,database,database
1952,Three Divisors,three-divisors,Easy,59.80776220669601,False,"math,enumeration,number-theory",algorithms
1953,Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,Medium,40.15282636715154,False,"array,greedy",algorithms
1954,Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,Medium,53.722791076151076,False,"math,binary-search",algorithms
1955,Count Number of Special Subsequences,count-number-of-special-subsequences,Hard,51.221224031443015,False,"array,dynamic-programming",algorithms
1956,Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,Hard,46.281851274050965,True,"array,math,binary-search,geometry,enumeration",algorithms
1957,Delete Characters to Make Fancy String,delete-characters-to-make-fancy-string,Easy,57.4929424169246,False,string,algorithms
1958,Check if Move is Legal,check-if-move-is-legal,Medium,46.98401307658573,False,"array,matrix,enumeration",algorithms
1959,Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,Medium,42.7583201699439,False,"array,dynamic-programming",algorithms
1960,Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,Hard,30.312103066594087,False,"string,rolling-hash,hash-function",algorithms
1961,Check If String Is a Prefix of Array,check-if-string-is-a-prefix-of-array,Easy,52.85650123512239,False,"array,two-pointers,string",algorithms
1962,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,Medium,61.54789108666831,False,"array,greedy,heap-priority-queue",algorithms
1963,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,Medium,70.84532494478282,False,"two-pointers,string,stack,greedy",algorithms
1964,Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,Hard,63.15579743146006,False,"array,binary-search,binary-indexed-tree",algorithms
1965,Employees With Missing Information,employees-with-missing-information,Easy,72.01313607958168,False,database,database
1966,Binary Searchable Numbers in an Unsorted Array,binary-searchable-numbers-in-an-unsorted-array,Medium,65.16129032258064,True,"array,binary-search",algorithms
1967,Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,Easy,80.5687627811861,False,string,algorithms
1968,Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,Medium,49.77760175481355,False,"array,greedy,sorting",algorithms
1969,Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,Medium,35.26087527927454,False,"math,greedy,recursion",algorithms
1970,Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,Hard,62.19312976227195,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1971,Find if Path Exists in Graph,find-if-path-exists-in-graph,Easy,51.57172674026067,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
1972,First and Last Call On the Same Day,first-and-last-call-on-the-same-day,Hard,50.08000914390216,True,database,database
1973,Count Nodes Equal to Sum of Descendants,count-nodes-equal-to-sum-of-descendants,Medium,75.24994095882862,True,"tree,depth-first-search,binary-tree",algorithms
1974,Minimum Time to Type Word Using Special Typewriter,minimum-time-to-type-word-using-special-typewriter,Easy,74.41612982916216,False,"string,greedy",algorithms
1975,Maximum Matrix Sum,maximum-matrix-sum,Medium,49.20770390600552,False,"array,greedy,matrix",algorithms
1976,Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,Medium,28.214590789054956,False,"dynamic-programming,graph,topological-sort,shortest-path",algorithms
1977,Number of Ways to Separate Numbers,number-of-ways-to-separate-numbers,Hard,20.389246013424724,False,"string,dynamic-programming,suffix-array",algorithms
1978,Employees Whose Manager Left the Company,employees-whose-manager-left-the-company,Easy,47.24157474219679,False,database,database
1979,Find Greatest Common Divisor of Array,find-greatest-common-divisor-of-array,Easy,77.53369647330126,False,"array,math,number-theory",algorithms
1980,Find Unique Binary String,find-unique-binary-string,Medium,74.47593425435736,False,"array,hash-table,string,backtracking",algorithms
1981,Minimize the Difference Between Target and Chosen Elements,minimize-the-difference-between-target-and-chosen-elements,Medium,34.00184356070582,False,"array,dynamic-programming,matrix",algorithms
1982,Find Array Given Subset Sums,find-array-given-subset-sums,Hard,48.46537502397851,False,"array,divide-and-conquer",algorithms
1983,Widest Pair of Indices With Equal Range Sum,widest-pair-of-indices-with-equal-range-sum,Medium,53.410117434507676,True,"array,hash-table,prefix-sum",algorithms
1984,Minimum Difference Between Highest and Lowest of K Scores,minimum-difference-between-highest-and-lowest-of-k-scores,Easy,56.07942116776039,False,"array,sliding-window,sorting",algorithms
1985,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,Medium,45.038133216078116,False,"array,string,divide-and-conquer,sorting,heap-priority-queue,quickselect",algorithms
1986,Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,Medium,33.20911880754055,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1987,Number of Unique Good Subsequences,number-of-unique-good-subsequences,Hard,52.32262747232808,False,"string,dynamic-programming",algorithms
1988,Find Cutoff Score for Each School,find-cutoff-score-for-each-school,Medium,66.85483353646802,True,database,database
1989,Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,Medium,51.41742522756827,True,"array,greedy",algorithms
1990,Count the Number of Experiments,count-the-number-of-experiments,Medium,48.98526120842658,True,database,database
1991,Find the Middle Index in Array,find-the-middle-index-in-array,Easy,67.36757167267895,False,"array,prefix-sum",algorithms
1992,Find All Groups of Farmland,find-all-groups-of-farmland,Medium,68.28675259483909,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
1993,Operations on Tree,operations-on-tree,Medium,45.37098246608116,False,"array,hash-table,tree,depth-first-search,breadth-first-search,design",algorithms
1994,The Number of Good Subsets,the-number-of-good-subsets,Hard,34.866653875671524,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
1995,Count Special Quadruplets,count-special-quadruplets,Easy,60.782237623127024,False,"array,enumeration",algorithms
1996,The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,Medium,43.89312145803658,False,"array,stack,greedy,sorting,monotonic-stack",algorithms
1997,First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,Medium,37.04929159243234,False,"array,dynamic-programming",algorithms
1998,GCD Sort of an Array,gcd-sort-of-an-array,Hard,45.260766067950655,False,"array,math,union-find,sorting,number-theory",algorithms
1999,Smallest Greater Multiple Made of Two Digits,smallest-greater-multiple-made-of-two-digits,Medium,49.85384865215979,True,"math,enumeration",algorithms
2000,Reverse Prefix of Word,reverse-prefix-of-word,Easy,80.45517558108878,False,"two-pointers,string",algorithms
2001,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,Medium,48.8848945731075,False,"array,hash-table,math,counting,number-theory",algorithms
2002,Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,Medium,58.467732763130954,False,"string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
2003,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,Hard,46.08143092492351,False,"dynamic-programming,tree,depth-first-search,union-find",algorithms
2004,The Number of Seniors and Juniors to Join the Company,the-number-of-seniors-and-juniors-to-join-the-company,Hard,41.852110032709525,True,database,database
2005,Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,Hard,60.28084252758275,True,"math,dynamic-programming,tree,binary-tree,game-theory",algorithms
2006,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,Easy,83.3993432431755,False,"array,hash-table,counting",algorithms
2007,Find Original Array From Doubled Array,find-original-array-from-doubled-array,Medium,40.46429886937575,False,"array,hash-table,greedy,sorting",algorithms
2008,Maximum Earnings From Taxi,maximum-earnings-from-taxi,Medium,44.03941491566006,False,"array,hash-table,binary-search,dynamic-programming,sorting",algorithms
2009,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,Hard,53.29914273949014,False,"array,binary-search",algorithms
2010,The Number of Seniors and Juniors to Join the Company II,the-number-of-seniors-and-juniors-to-join-the-company-ii,Hard,61.12713290074502,True,database,database
2011,Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,Easy,88.71479266981567,False,"array,string,simulation",algorithms
2012,Sum of Beauty in the Array,sum-of-beauty-in-the-array,Medium,47.858107813657554,False,array,algorithms
2013,Detect Squares,detect-squares,Medium,50.67040658596314,False,"array,hash-table,design,counting",algorithms
2014,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,Hard,54.891052387575336,False,"string,backtracking,greedy,counting,enumeration",algorithms
2015,Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,Medium,58.898967782295905,True,"array,greedy,sorting,heap-priority-queue",algorithms
2016,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,Easy,55.69187212457237,False,array,algorithms
2017,Grid Game,grid-game,Medium,45.12190099662302,False,"array,matrix,prefix-sum",algorithms
2018,Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,Medium,49.199380165289256,False,"array,matrix,enumeration",algorithms
2019,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,Hard,33.433794466403164,False,"array,math,string,dynamic-programming,stack,memoization",algorithms
2020,Number of Accounts That Did Not Stream,number-of-accounts-that-did-not-stream,Medium,71.32845825716026,True,database,database
2021,Brightest Position on Street,brightest-position-on-street,Medium,62.27957491533341,True,"array,prefix-sum,ordered-set",algorithms
2022,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,Easy,60.840396609627376,False,"array,matrix,simulation",algorithms
2023,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,Medium,74.3598578267808,False,"array,string",algorithms
2024,Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,Medium,67.06670009690251,False,"string,binary-search,sliding-window,prefix-sum",algorithms
